Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single
0,16.0,3,21.0,4.0,5,3,9,0,18.0,1.0,2.0,4.0,187,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,7.0,1,7.0,4.0,5,5,5,1,12.0,1.0,2.0,3.0,153,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
0,31.0,1,12.0,3.0,5,4,4,1,14.0,2.0,2.0,4.543490512868683,231,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,5.0,3,14.0,3.0,5,3,5,0,16.0,4.0,6.0,3.0,148,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,9.0,1,28.0,3.0,4,2,3,1,26.0,1.0,2.0,8.0,165,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,23.0,1,15.0,3.0,4,4,6,0,12.0,1.0,2.0,8.0,199,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,22.0,1,27.0,3.0,4,3,6,0,18.0,1.0,2.0,1.0,148,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,5.0,3,27.0,3.0,4,3,3,0,14.0,2.0,2.0,1.0,194,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,10.0,1,14.0,4.0,4,2,4,0,19.0,1.0,2.0,2.0,172,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
0,12.0,1,7.0,4.0,4,5,3,0,14.0,4.0,6.0,12.0,261,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,6.0,1,7.0,4.0,5,4,8,0,21.0,2.0,2.0,3.0,148,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,1.0,3,26.0,3.0,5,4,3,1,19.0,1.0,2.0,1.0,149,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,14.0,3,17.0,4.0,5,4,4,0,13.0,2.0,2.0,4.543490512868683,222,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,1.0,3,7.0,3.0,5,5,3,0,13.0,2.0,2.0,8.0,168,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
0,15.0,1,13.0,3.0,4,5,4,1,14.0,2.0,3.0,18.0,172,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
0,10.0,1,9.0,4.0,4,3,6,0,22.0,3.0,4.0,10.0,150,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1,1.0,3,28.0,3.0,5,4,3,1,14.0,1.0,2.0,1.0,146,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True
1,1.0,1,11.0,3.0,4,5,3,0,20.0,2.0,2.0,1.0,155,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
0,5.0,1,19.0,3.0,4,2,2,1,12.0,1.0,9.0,6.0,184,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,14.0,1,16.0,3.0,4,4,10,1,15.0,1.0,2.0,1.0,161,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
0,6.0,1,10.0,4.0,4,5,3,0,13.0,7.0,7.0,4.0,192,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,1.0,3,10.0,3.0,5,2,3,1,12.0,4.0,4.0,4.543490512868683,228,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,7.0,1,7.0,3.0,5,2,2,0,15.0,1.0,2.0,5.0,194,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,1.0,3,7.0,3.0,5,3,7,0,12.0,2.0,12.0,4.543490512868683,231,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,19.0,1,11.0,3.0,4,4,3,0,13.0,2.0,2.0,9.0,169,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
0,3.0,3,27.0,3.0,4,2,3,0,16.0,1.0,2.0,3.0,147,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,9.0,3,25.0,3.0,4,3,3,0,17.0,2.0,2.0,1.0,171,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,26.0,1,7.0,4.0,4,2,4,0,15.707921714818266,8.0,8.0,9.0,296,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
1,21.0,1,9.0,3.0,4,3,6,0,25.0,2.0,2.0,1.0,150,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
0,27.0,3,9.0,3.0,4,3,8,0,14.0,1.7510234462225531,16.0,3.0,274,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
0,4.0,3,15.0,4.0,4,3,7,0,12.0,5.0,8.0,8.0,198,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
0,12.0,3,17.0,3.0,4,2,3,1,14.0,1.0,2.0,4.0,182,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0,9.0,3,10.0,4.0,4,2,8,0,14.0,1.0,2.0,9.0,203,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0,13.0,3,9.0,3.0,2,3,2,0,19.0,2.0,2.0,8.0,204,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1,4.0,3,31.0,4.0,2,4,6,1,17.0,2.0,3.0080044676098288,1.0,257,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,21.0,1,23.0,4.0,2,3,3,1,20.0,1.0,3.0,8.0,176,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,10.0,3,15.0,3.0,4,2,6,0,14.0,2.0,2.0,8.0,176,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1.0,1,16.0,3.0,5,5,2,1,23.0,2.0,2.0,3.0,148,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
0,7.0,3,24.0,3.0,4,3,3,0,15.707921714818266,6.0,7.0,1.0,299,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True
1,1.0,1,17.0,4.0,5,5,8,1,21.0,2.0,2.0,1.0,149,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,7.0,1,20.0,3.0,4,2,5,0,19.0,2.0,2.0,3.0,160,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,19.0,1,7.0,4.0,4,2,5,0,15.0,1.0,2.0,3.0,148,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,24.0,1,7.0,4.0,4,2,11,0,15.707921714818266,1.0,2.0,4.0,299,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
0,7.0,1,7.0,3.0,2,4,3,1,14.0,1.0,2.0,3.0,180,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,15.0,1,16.0,4.0,4,3,4,0,15.707921714818266,2.0,2.0,12.0,319,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False
0,1.0,1,23.0,3.0,4,4,11,0,15.0,3.0,3.0,3.0,153,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,19.0,1,30.0,3.0,4,5,3,1,16.0,2.0,2.0,9.0,161,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
0,21.0,3,11.0,3.0,4,2,3,1,18.0,2.0,2.0,8.0,167,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,1.0,1,29.0,3.0,4,3,6,1,12.0,1.0,2.0,2.0,146,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,24.0,1,31.0,4.0,4,3,5,1,19.0,1.7510234462225531,2.0,6.0,265,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
0,12.0,1,17.0,4.0,4,3,2,0,18.0,1.0,2.0,3.0,152,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,20.0,1,14.0,4.0,4,3,8,0,14.0,1.0,3.0080044676098288,8.0,233,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,1.0,1,24.0,3.0,5,3,3,0,16.0,3.0,4.0,3.0,169,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,1.0,1,21.0,3.0,5,4,3,1,25.0,2.0,2.0,3.0,162,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
0,5.0,1,7.0,4.0,4,5,3,0,13.0,2.0,2.0,4.0,166,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,1.0,1,12.0,4.0,4,2,3,0,16.0,2.0,2.0,1.0,136,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
0,28.0,1,24.0,3.0,4,3,10,0,12.0,2.0,3.0080044676098288,9.0,232,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,9.0,1,32.0,3.0,4,3,3,1,12.0,3.0,11.0,4.543490512868683,229,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,4.0,1,15.0,4.0,2,5,2,1,13.0,1.0,3.0080044676098288,8.0,239,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1.0,1,18.0,4.0,5,5,3,1,16.0,1.0,2.0,1.0,151,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
1,1.0,1,12.0,3.0,4,4,2,0,18.0,1.0,2.0,3.0,149,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0,1.0,1,9.0,3.0,2,2,3,0,13.0,2.0,2.0,4.0,180,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,1.0,1,15.0,4.0,6,5,3,0,16.0,2.0,2.0,2.0,150,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,22.0,1,13.0,4.0,5,3,4,0,14.0,1.0,3.0,3.0,167,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0,22.0,1,11.0,4.0,5,3,9,0,15.0,2.0,3.0080044676098288,9.0,235,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,15.0,1,14.0,3.0,4,3,8,0,15.0,2.0,3.0,2.0,175,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,13.0,1,7.0,4.0,5,2,3,0,17.0,1.0,3.0080044676098288,9.0,252,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,1.0,1,9.0,3.0,4,2,2,0,19.0,1.0,3.0,3.0,167,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,9.0,1,17.0,3.0,4,2,3,0,21.0,2.0,2.0,3.0,164,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
0,16.0,3,12.0,3.0,4,3,8,0,15.707921714818266,1.0,2.0,1.0,308,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
0,24.0,1,16.0,4.0,4,2,6,0,19.0,2.0,2.0,1.0,149,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,31.0,1,9.0,4.0,5,2,5,1,14.0,1.7510234462225531,5.0,4.0,262,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1,1.0,1,18.0,4.0,6,4,7,0,16.0,2.0,2.0,1.0,173,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,29.0,1,25.0,4.0,4,4,5,1,15.0,7.0,7.0,8.0,189,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,15.0,1,14.0,3.0,6,3,3,0,23.0,2.0,6.0,11.0,325,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
0,12.0,3,10.0,3.0,4,2,10,1,13.0,2.0,2.0,1.0,194,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1,1.0,3,36.0,4.0,6,5,10,0,19.0,1.0,3.0,3.0,175,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
1,16.0,3,9.0,3.0,6,2,3,0,16.0,6.0,7.0,10.0,323,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,18.0,3,35.0,3.0,2,2,5,1,19.0,2.0,3.0080044676098288,12.0,258,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,24.0,3,7.0,4.0,4,3,2,0,13.0,2.0,2.0,14.0,188,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,1.0,1,23.0,3.0,2,5,3,0,17.0,16.0,16.0,15.0,152,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,13.0,1,29.0,3.0,4,5,3,1,14.0,2.0,3.0080044676098288,9.0,234,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,7.0,3,15.0,3.0,5,2,2,0,20.0,3.0,3.0,3.0,148,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,19.0,3,18.0,3.0,4,2,5,0,15.707921714818266,2.0,2.0,2.0,302,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,6.0,1,36.0,4.0,4,3,11,0,13.0,6.0,8.0,8.0,165,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0,8.0,3,7.0,4.0,2,2,2,0,12.0,2.0,2.0,4.543490512868683,222,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,31.0,3,7.0,4.0,4,2,5,1,15.0,1.0,3.0080044676098288,5.0,244,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0,19.0,2,31.0,3.0,4,4,3,0,17.0,1.0,2.0,5.0,147,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
0,27.0,3,9.0,3.0,5,4,4,0,13.0,1.0,7.0,13.0,200,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,1.0,1,22.0,3.0,4,3,9,0,15.0,1.0,2.0,1.0,173,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
1,1.0,1,9.0,3.0,4,5,8,1,15.0,2.0,2.0,3.0,145,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,8.0,3,17.0,3.0,4,3,3,1,20.0,1.0,2.0,1.0,147,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,2.0,3,17.0,4.0,4,4,3,0,23.0,2.0,2.0,1.0,136,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,12.0,1,10.0,3.0,4,3,5,0,17.0,3.0,3.0,3.0,153,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
0,24.0,1,9.0,4.0,4,3,4,1,15.707921714818266,8.0,8.0,8.0,317,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,11.0,1,10.0,3.0,4,4,5,0,16.0,2.0,2.0,2.0,166,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,14.0,3,33.0,4.0,4,5,3,0,15.0,6.0,8.0,6.0,209,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
0,1.0,1,7.0,4.0,5,3,3,0,14.0,2.0,2.0,4.0,145,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,20.0,1,7.0,3.0,4,2,11,0,15.707921714818266,2.0,3.0,3.0,321,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False
0,28.0,3,9.0,3.0,5,3,8,0,12.0,7.0,3.0080044676098288,1.0,232,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,30.0,1,16.0,4.0,4,3,4,0,20.0,1.0,2.0,4.0,154,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,10.0,1,19.0,3.0,5,2,2,0,12.0,6.0,8.0,4.543490512868683,214,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,29.0,1,9.0,3.0,5,5,9,0,15.707921714818266,4.0,7.0,3.0,293,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
0,17.0,3,32.0,4.0,5,2,7,0,14.0,2.0,3.0080044676098288,1.0,259,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,1.0,3,16.0,3.0,4,2,3,1,15.0,1.0,2.0,3.0,148,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1,1.0,1,17.0,3.0,5,5,3,0,14.0,2.0,2.0,1.0,139,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,20.0,1,15.0,4.0,5,5,10,1,24.0,2.0,2.0,8.0,171,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,15.0,1,11.0,3.0,4,3,11,1,13.0,2.0,3.0,8.0,150,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,1.0,1,31.0,4.0,5,5,3,0,13.0,1.0,2.0,4.543490512868683,212,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,1.0,1,7.0,3.0,5,5,3,0,17.0,1.0,2.0,4.0,165,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,4.0,1,27.0,3.0,4,5,2,0,16.0,2.0,2.0,4.543490512868683,225,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
0,15.0,1,14.0,3.0,2,3,3,0,14.0,2.0,2.0,9.0,159,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,12.0,1,24.0,4.0,5,3,2,0,19.0,1.0,2.0,4.543490512868683,213,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,14.0,1,27.0,4.0,4,2,6,0,21.0,5.0,12.0,4.543490512868683,228,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0,1.0,1,15.0,3.0,6,3,3,0,20.0,2.0,2.0,3.0,171,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,29.0,1,9.0,4.0,4,4,5,0,19.0,2.0,3.0080044676098288,3.0,235,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,2.0,1,17.0,3.0,4,3,5,0,14.0,2.0,2.0,8.0,162,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,8.0,2,7.0,4.0,5,5,11,0,15.0,3.0,4.0,4.543490512868683,230,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,7.0,1,12.0,3.0,5,2,6,0,16.0,1.0,2.0,3.0,196,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1,1.0,3,11.0,3.0,4,5,2,1,23.0,4.0,5.0,4.543490512868683,221,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,1.0,1,36.0,3.0,5,3,3,0,23.0,4.0,4.0,9.0,170,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,2.0,1,22.0,3.0,4,3,3,0,17.0,3.0,3.0,3.0,147,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
0,8.0,1,10.0,3.0,4,2,2,0,18.0,2.0,2.0,5.0,203,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0,11.0,3,17.0,3.0,5,2,4,1,15.0,1.0,2.0,1.0,192,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,1.0,1,11.0,3.0,4,2,3,1,16.0,6.0,6.0,7.0,162,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
1,1.0,1,28.0,3.0,4,3,3,0,21.0,2.0,2.0,1.0,149,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
1,1.0,1,32.0,3.0,5,4,6,1,21.0,1.0,3.0,3.0,148,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
0,16.0,1,9.0,3.0,4,5,2,0,15.707921714818266,6.0,14.0,8.0,302,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
1,1.0,1,5.0,3.0,5,4,3,0,16.0,1.0,2.0,1.0,151,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
1,14.0,3,7.0,3.0,4,3,5,1,15.0,1.0,2.0,1.0,172,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True
0,7.0,3,14.0,2.0,4,4,2,0,18.0,2.0,2.0,3.0,168,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,8.0,1,10.0,3.0,5,2,5,0,18.0,2.0,2.0,1.0,155,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,22.0,1,7.0,3.0,2,2,4,0,15.707921714818266,1.0,3.0,2.0,294,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
0,19.0,3,16.0,4.0,5,3,3,0,14.0,1.0,5.0,13.0,181,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,26.0,1,14.0,3.0,4,4,9,0,20.0,4.0,5.0,4.543490512868683,229,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,12.0,3,17.0,4.0,5,3,2,1,15.0,3.0,3.0,4.543490512868683,212,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,3.0,1,35.0,4.0,4,2,6,0,23.0,1.0,2.0,8.0,150,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,2.0,1,10.0,4.0,4,4,2,0,18.0,1.0,2.0,8.0,202,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,20.0,3,10.0,3.0,4,3,5,0,15.707921714818266,2.0,5.0,10.0,300,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False
0,12.0,3,9.0,3.0,4,4,9,0,17.0,2.0,2.0,1.0,199,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,17.0,1,34.0,3.0,4,5,10,0,12.0,1.0,3.0080044676098288,2.0,233,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,3.0,1,9.0,3.0,4,2,9,0,12.0,8.0,3.0080044676098288,6.0,247,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
0,14.0,1,21.0,3.0,5,3,3,0,15.707921714818266,5.0,5.0,10.0,321,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
0,1.0,1,7.0,4.0,5,4,3,1,12.0,1.0,3.0,3.0,146,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,13.0,1,16.0,4.0,4,4,22,0,16.0,2.0,2.0,4.0,193,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0,10.0,1,25.0,4.0,4,2,4,0,21.0,2.0,2.0,10.0,203,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0,5.0,3,27.0,4.0,2,2,2,0,13.0,2.0,3.0,3.0,153,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,2.0,1,9.0,4.0,5,4,2,0,18.0,1.0,2.0,5.0,157,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,9.0,3,18.0,3.0,4,2,3,0,12.0,1.0,2.0,3.0,175,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,23.0,3,15.0,3.0,5,4,8,0,18.0,2.0,3.0080044676098288,4.0,256,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
0,8.0,1,9.0,4.0,4,3,4,0,12.0,2.0,2.0,3.0,165,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0,3.0,1,17.0,4.0,4,4,2,0,15.0,2.0,2.0,2.0,158,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,16.0,1,36.0,3.0,6,2,6,0,20.0,2.0,2.0,1.0,168,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
0,3.0,1,15.0,4.0,5,2,3,1,14.0,1.0,2.0,3.0,176,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,12.0,2,7.0,3.0,2,3,3,0,14.0,2.0,6.0,1.0,153,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
0,5.0,1,13.0,3.0,5,3,3,1,15.0,2.0,2.0,3.0,152,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
1,1.0,1,15.0,4.0,4,3,3,0,13.0,1.0,2.0,1.0,144,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1,1.0,3,16.0,4.0,4,5,2,1,18.0,1.0,2.0,4.0,207,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,15.0,1,19.0,3.0,4,2,5,1,12.0,2.0,2.0,1.0,173,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,1.0,1,22.0,4.0,4,3,3,0,13.0,3.0,3.0,3.0,151,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,11.0,1,32.0,3.0,5,2,9,0,14.0,1.0,2.0,4.0,182,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,1.0,1,13.0,3.0,5,3,3,0,14.0,3.0,3.0,3.0,150,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,8.0,3,16.0,4.0,4,3,3,0,21.0,2.0,2.0,4.0,182,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,9.0,2,15.0,4.0,4,3,3,0,18.0,1.0,2.0,5.0,168,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
1,1.0,3,30.0,3.0,5,5,3,0,14.0,1.0,4.0,11.0,198,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,14.0,1,16.0,3.0,4,3,11,0,18.0,1.0,3.0080044676098288,14.0,260,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,6.0,3,19.0,3.0,4,5,2,1,13.0,1.7510234462225531,14.0,15.0,263,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True
0,16.0,3,11.0,3.0,4,5,9,0,14.0,2.0,2.0,6.0,177,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0,9.0,1,7.0,3.0,5,3,8,0,13.0,2.0,2.0,8.0,148,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,1.0,1,31.0,3.0,4,4,10,0,23.0,2.0,2.0,3.0,161,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1,1.0,1,19.0,4.0,4,2,3,1,12.0,2.0,2.0,1.0,150,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,1.0,1,10.0,3.0,2,2,3,0,23.0,2.0,2.0,8.0,169,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,4.0,3,17.0,4.0,5,3,3,0,19.0,2.0,2.0,5.0,191,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
0,14.0,1,33.0,4.0,5,2,5,1,14.0,2.0,2.0,1.0,169,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,9.0,1,9.0,3.0,5,4,4,0,19.0,7.0,7.0,4.543490512868683,228,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0,8.0,1,7.0,4.0,5,5,2,0,21.0,2.0,5.0,10.0,178,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
0,9.0,1,11.0,3.0,5,2,3,0,14.0,3.0,3.0,3.0,149,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
1,7.0,3,16.0,3.0,6,3,10,0,14.0,2.0,2.0,4.0,178,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,6.0,3,9.0,4.0,4,5,3,0,13.0,1.0,2.0,1.0,153,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,30.0,1,11.0,4.0,4,5,6,0,14.0,1.0,5.0,3.0,324,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
0,3.0,1,13.0,3.0,4,2,3,0,14.0,1.0,2.0,9.0,156,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
